"scores","team","id","age","avgTeam","ridgeProb","pcaProb","cluster"
2.96614470519257,"Amateur",85,20.7,"Amateur",0.929229763485109,0.984592273795536,7
3.45913180512328,"NWT",86,31.18,"NWT",0.0919417661435153,0.600530040714044,8
2.61680161107515,"NWT",87,16.39,"Both",0.957198182802659,0.875156907121538,3
2.61680161107515,"Amateur",87,16.39,"Both",0.914372705564654,0.829104893243611,3
2.34401924560642,"Amateur",88,21.09,"Amateur",0.826169885927533,0.84845188689748,3
3.11185488029089,"Amateur",89,19.96,"Amateur",0.921605653197316,0.797532892113618,7
1.26731825410238,"Amateur",90,16.8,"Amateur",0.961775801772243,0.87896566816133,5
3.2827765370941,"NWT",91,31.61,"NWT",0.148149209411811,0.756079152936848,8
2.68253639470668,"Amateur",92,19.27,"Amateur",0.830457659383604,0.666765941445747,4
2.82850239739915,"Amateur",93,18.09,"Amateur",0.998286618235786,0.995075385879916,3
3.68885367310207,"Amateur",94,14.75,"Amateur",0.96368340556538,0.73142635794636,2
3.18128304045145,"Amateur",95,16.61,"Amateur",0.959071814980505,0.963148786862704,7
4.28664942188194,"Amateur",96,14.23,"Amateur",0.957179316019504,0.689480469056306,6
3.32542272051081,"NWT",97,19.3,"Both",0.930175843973305,0.886772333017556,7
3.32542272051081,"Amateur",97,19.3,"Both",0.805124524843008,0.760757473419362,7
2.91154005375497,"NWT",98,33.89,"NWT",0.0745171839971152,0.558086474747158,8
2.18315937015371,"Amateur",99,18.83,"Amateur",0.933256652963684,0.931911240079452,3
1.83032666259053,"Amateur",100,16.46,"Amateur",0.979197934693052,0.971174386787632,5
4.34193616380721,"Amateur",101,14.23,"Amateur",0.960608357802637,0.46489189984999,6
2.56477679658068,"Amateur",102,18.71,"Amateur",0.810389877183908,0.519722294654014,4
3.66532018691755,"Amateur",103,16.8,"Amateur",0.976250370800317,0.954010962526311,2
3.54979177137225,"Amateur",104,17.83,"Amateur",0.862550766046685,0.719398926100509,2
3.36245518864388,"Amateur",105,18.92,"Amateur",0.960289870025155,0.927692382935519,7
3.06128610615767,"NWT",106,28.3,"NWT",0.125326146567402,0.501215306618321,8
3.86014282173116,"NWT",107,23.71,"Both",0.48820582710675,0.746061247436224,2
3.86014282173116,"Amateur",107,23.71,"Both",0.395466459756445,0.593796749790965,2
2.4391534271482,"NWT",108,34.51,"NWT",0.0352634567167776,0.515732805459663,1
2.91288284303787,"Amateur",109,18.12,"Amateur",0.949388431766604,0.963183634334641,7
3.75862853939143,"Amateur",110,22.41,"Amateur",0.570041127426697,0.641103574034068,2
3.52361232273968,"Amateur",111,14.13,"Amateur",0.973840355878294,0.939427331857769,7
3.13327066838831,"Amateur",112,22.03,"Amateur",0.772701163500561,0.800392967363817,7
3.77268166097665,"Amateur",114,13.11,"Amateur",0.983253978366452,0.718156500349571,2
3.67438847659446,"Amateur",115,16.79,"Amateur",0.822935606956424,0.453785390793472,2
2.25405708066545,"Amateur",116,16.88,"Amateur",0.948163011740524,0.833477585174096,3
3.36711525301978,"Amateur",117,15.31,"Amateur",0.963662033199774,0.791951017519068,7
3.15711098429126,"Amateur",118,16.41,"Amateur",0.978358435539501,0.942609030884456,7
3.29356604857889,"Amateur",119,18.25,"Amateur",0.967508377995711,0.961771898837525,7
1.54729812815701,"NWT",120,21.37,"Both",0.797216021599117,0.742149036379418,5
1.54729812815701,"Amateur",120,21.37,"Both",0.70956279112827,0.812576879187898,5
3.15828490430229,"Amateur",121,17.98,"Amateur",0.939522125662626,0.964400037300265,7
3.57843205426287,"Amateur",122,19.57,"Amateur",0.72931190557475,0.581043818929302,2
2.96719565910041,"NWT",123,22.84,"Both",0.871932039640087,0.982610119962926,7
2.96719565910041,"Amateur",123,22.84,"Both",0.643017198171461,0.886532652877078,4
3.43130305635572,"Amateur",124,17.38,"Amateur",0.805783424267752,0.525349698073216,2
3.8636700995539,"Amateur",125,18.51,"Amateur",0.634330335720185,0.160489863892618,2
3.0896071570467,"Amateur",126,18.07,"Amateur",0.968677791539539,0.952908194065603,7
5.31655930928516,"Amateur",127,17.22,"Amateur",0.973697129818749,0.934536489045481,6
3.22294203676787,"Amateur",128,16.28,"Amateur",0.977049075213393,0.949578971509886,7
3.7285773077503,"Amateur",129,16.92,"Amateur",0.881630786166479,0.528891397638438,2
4.26745128488107,"NWT",130,22.02,"Both",0.814194079814522,0.878257187651221,6
4.26745128488107,"Amateur",130,22.02,"Both",0.418123270593143,0.449291402994824,6
2.77237725376558,"NWT",131,23.36,"NWT",0.511129505021851,0.607005582554,4
3.07586932276556,"Amateur",132,17.95,"Amateur",0.908906397948899,0.886561750179538,7
2.54067628345495,"NWT",133,20.89,"Both",0.897501903134637,0.865560055422842,3
2.54067628345495,"Amateur",133,20.89,"Both",0.767872533857718,0.87387580006497,3
3.40833578054078,"Amateur",134,15.5,"Amateur",0.974288670401208,0.885764120412667,7
2.26557960243631,"NWT",135,33.66,"NWT",0.0634373319032482,0.522704788675483,1
1.78474210505983,"NWT",136,29.39,"NWT",0.295790863812629,0.727753492649482,5
2.68844354511098,"Amateur",137,18.07,"Amateur",0.990764789095615,0.989718815491303,3
2.62938516679935,"NWT",138,23.14,"Both",0.703751131008542,0.743616916630518,4
2.62938516679935,"Amateur",138,23.14,"Both",0.341745646867981,0.454006885167448,1
4.00572462792042,"Amateur",139,18.36,"Amateur",0.889834219050617,0.873500772152596,2
4.56390366712751,"Amateur",140,16.03,"Amateur",0.920621583699638,0.745905598814117,6
3.51988596077188,"Amateur",141,18.57,"Amateur",0.875819375846639,0.931551125993832,7
2.46908366244063,"Amateur",142,17.72,"Amateur",0.973588707102252,0.91666503061139,3
3.53451889639502,"Amateur",143,15.85,"Amateur",0.969120859001614,0.95744132096542,7
3.48410101349768,"Amateur",144,14.9,"Amateur",0.936500041728888,0.36050590401078,2
3.5769002402725,"Amateur",145,20.53,"Amateur",0.807787394872419,0.786866632004679,2
2.80244712431465,"Amateur",146,16.85,"Amateur",0.98866834641672,0.973414295050198,3
5.24782859616343,"Amateur",147,19.75,"Amateur",0.612091320752431,0.240287965415679,6
3.77964616406557,"NWT",148,28.32,"NWT",0.142655548289487,0.375882826623934,8
3.8771007576971,"Amateur",149,18.18,"Amateur",0.741708148964969,0.439549694427737,2
2.34202618282974,"Amateur",150,15.3,"Amateur",0.952307403309849,0.903462023590034,3
3.43740461550442,"NWT",151,22.28,"NWT",0.514510550014728,0.68551805555998,2
3.32926124311877,"NWT",152,23.69,"Both",0.848797275067023,0.86316173020501,7
3.32926124311877,"Amateur",152,23.69,"Both",0.600406899619269,0.50330678048208,2
2.66662238178801,"Amateur",153,18.27,"Amateur",0.984288261958149,0.975200738654306,3
3.32205424732214,"NWT",154,27.53,"NWT",0.318298507425872,0.497778485118505,8
1.5269036331829,"NWT",155,29.73,"NWT",0.311222632505725,0.899929092832485,5
3.70423400944003,"NWT",156,20.18,"Both",0.874451252378918,0.876514338630182,2
3.70423400944003,"Amateur",156,20.18,"Both",0.547899176014463,0.516442291718477,2
3.00857576593321,"NWT",157,19.67,"Both",0.756043437285767,0.699479882861803,4
3.00857576593321,"Amateur",157,19.67,"Both",0.660900109189598,0.47327836320015,4
4.2801599985397,"Amateur",158,18.23,"Amateur",0.950107254397726,0.976582221113489,6
2.91578191952614,"Amateur",159,19,"Amateur",0.786202690481446,0.956322856236137,7
1.69925764120717,"Amateur",160,14.51,"Amateur",0.977530779053349,0.915992932928958,5
3.57599836114681,"NWT",161,21.16,"NWT",0.535878703363767,0.687837636689976,2
2.5156003451987,"Amateur",162,19.31,"Amateur",0.925559079536908,0.962691357723612,3
3.49107059433727,"Amateur",163,18.95,"Amateur",0.890430752130645,0.791642986537598,2
0.853113236713204,"Amateur",164,20.07,"Amateur",0.818749597650118,0.768783479330631,5
2.66769555583586,"Amateur",165,16.15,"Amateur",0.985432881659637,0.937933351233064,3
